t_s,commanded_position,force_pct,initialised,grip_state,position
90.18,1000,20,1,1,1000
90.28,1000,20,1,1,1000
90.38,1000,20,1,1,1000
90.48,1000,20,1,1,1000
90.58,1000,20,1,1,1000
90.681,1000,20,1,1,1000
90.78,1000,20,1,1,1000
90.881,1000,20,1,1,1000
90.98,1000,20,1,1,1000
91.08,1000,20,1,1,1000
91.182,1000,20,1,1,1000
91.279,1000,20,1,1,1000
91.38,1000,20,1,1,1000
91.48,1000,20,1,1,1000
91.58,1000,20,1,1,1000
91.68,1000,20,1,1,1000
91.781,1000,20,1,1,1000
91.88,1000,20,1,1,1000
91.98,1000,20,1,1,1000
92.08,1000,20,1,1,1000
92.18,1000,20,1,1,1000
92.279,1000,20,1,1,1000
92.38,1000,20,1,1,1000
92.48,1000,20,1,1,1000
92.58,1000,20,1,1,1000
92.679,1000,20,1,1,1000
92.78,1000,20,1,1,1000
92.879,1000,20,1,1,1000
92.979,1000,20,1,1,1000
93.08,1000,20,1,1,1000
93.179,1000,20,1,1,1000
93.28,1000,20,1,1,1000
93.38,1000,20,1,1,1000
93.479,1000,20,1,1,1000
93.579,1000,20,1,1,1000
93.679,1000,20,1,1,1000
93.779,1000,20,1,1,1000
93.88,1000,20,1,1,1000
93.98,0,20,1,0,993
94.08,0,20,1,2,973
94.181,0,20,1,2,958
94.279,0,20,1,2,946
94.381,0,20,1,2,943
94.48,0,20,1,2,942
94.58,0,20,1,2,942
94.68,0,20,1,2,942
94.78,0,20,1,2,941
94.879,0,20,1,2,941
94.98,0,20,1,2,939
95.08,0,20,1,2,931
95.181,0,20,1,2,926
95.28,0,20,1,2,923
95.38,0,20,1,2,893
95.481,0,20,1,2,727
95.581,0,20,1,2,534
95.681,0,20,1,0,437
95.781,0,20,1,0,179
95.88,0,20,1,0,23
95.98,0,20,1,1,0
96.08,0,20,1,3,0
96.18,0,20,1,3,0
96.28,0,20,1,3,0
96.38,0,20,1,3,0
96.48,0,20,1,3,0
96.608,0,20,1,3,0
96.685,0,20,1,3,0
96.78,0,20,1,3,0
96.88,0,20,1,3,0
96.98,0,20,1,3,0
97.081,0,20,1,3,0
97.18,0,20,1,3,0
97.28,0,20,1,3,0
97.38,0,20,1,3,0
97.479,0,20,1,3,0
97.579,0,20,1,3,0
97.68,0,20,1,3,0
97.78,0,20,1,3,0
97.88,0,20,1,3,0
97.981,0,20,1,3,0
98.079,0,20,1,3,0
98.18,0,20,1,3,0
98.279,0,20,1,3,0
98.379,0,20,1,3,0
98.481,0,20,1,3,0
98.579,0,20,1,3,0
98.679,0,20,1,3,0
98.78,0,20,1,3,0
98.88,0,20,1,3,0
98.98,0,20,1,3,0
99.08,1000,20,1,3,67
99.18,1000,20,1,3,323
99.28,1000,20,1,3,667
99.38,1000,20,1,0,942
99.48,1000,20,1,0,991
99.58,1000,20,1,1,1000
99.681,1000,20,1,1,1000
99.78,1000,20,1,1,1000
99.881,1000,20,1,1,1000
99.98,1000,20,1,1,1000
100.08,1000,20,1,1,1000
100.179,1000,20,1,1,1000
100.28,1000,20,1,1,1000
100.381,1000,20,1,1,1000
100.48,1000,20,1,1,1000
100.58,1000,20,1,1,1000
100.68,1000,20,1,1,1000
100.78,1000,20,1,1,1000
100.881,1000,20,1,1,1000
100.98,1000,20,1,1,1000
101.08,1000,20,1,1,1000
101.18,1000,20,1,1,1000
101.28,1000,20,1,1,1000
101.38,1000,20,1,1,1000
101.48,1000,20,1,1,1000
101.581,1000,20,1,1,1000
101.68,1000,20,1,1,1000
101.78,1000,20,1,1,1000
101.88,1000,20,1,1,1000
101.98,1000,20,1,1,1000
102.08,1000,20,1,1,1000
102.181,1000,20,1,1,1000
102.28,1000,20,1,1,1000
102.379,1000,20,1,1,1000
102.479,1000,20,1,1,1000
102.58,1000,20,1,1,1000
102.68,1000,20,1,1,1000
102.78,1000,20,1,1,1000
102.881,1000,20,1,1,1000
102.98,1000,20,1,1,1000
103.08,1000,20,1,1,1000
103.181,1000,20,1,1,1000
103.281,1000,20,1,1,1000
103.38,1000,20,1,1,1000
103.48,1000,20,1,1,1000
103.579,1000,20,1,1,1000
103.679,1000,20,1,1,1000
103.78,1000,20,1,1,1000
103.88,1000,20,1,1,1000
103.98,1000,20,1,1,1000
104.08,1000,20,1,1,1000
104.182,1000,20,1,1,1000
104.28,1000,20,1,1,1000
104.38,1000,20,1,1,1000
104.48,1000,20,1,1,1000
104.579,1000,20,1,1,1000
104.68,1000,20,1,1,1000
104.78,1000,20,1,1,1000
104.88,1000,20,1,1,1000
104.98,1000,20,1,1,1000
105.08,1000,20,1,1,1000
105.18,1000,20,1,1,1000
105.28,1000,20,1,1,1000
105.38,1000,20,1,1,1000
105.48,1000,20,1,1,1000
105.58,1000,20,1,1,1000
105.68,1000,20,1,1,1000
105.78,1000,20,1,1,1000
105.88,1000,20,1,1,1000
105.979,1000,20,1,1,1000
106.079,1000,20,1,1,1000
106.18,1000,20,1,1,1000
106.28,1000,20,1,1,1000
106.38,1000,20,1,1,1000
106.48,1000,20,1,1,1000
106.579,1000,20,1,1,1000
106.68,0,20,1,0,995
106.78,0,20,1,2,985
106.88,0,20,1,2,984
106.979,0,20,1,2,984
107.08,0,20,1,2,984
107.18,0,20,1,2,983
107.279,0,20,1,2,983
107.38,0,20,1,2,983
107.48,0,20,1,2,982
107.58,0,20,1,2,982
107.68,0,20,1,2,981
107.78,0,20,1,2,980
107.88,0,20,1,2,976
107.98,0,20,1,2,973
108.08,0,20,1,2,966
108.18,0,20,1,2,957
108.28,0,20,1,2,954
108.381,0,20,1,2,941
108.481,0,20,1,2,941
108.58,0,20,1,2,940
108.68,0,20,1,2,940
108.779,0,20,1,2,940
108.879,0,20,1,2,935
108.979,0,20,1,2,920
109.08,0,20,1,2,919
109.181,0,20,1,2,919
109.28,0,20,1,2,920
109.38,0,20,1,2,921
109.48,0,20,1,2,923
109.58,0,20,1,2,924
109.68,0,20,1,2,924
109.779,0,20,1,2,927
109.88,0,20,1,2,930
109.98,0,20,1,2,930
110.08,0,20,1,2,931
110.18,0,20,1,2,931
110.28,0,20,1,2,931
110.38,0,20,1,2,929
110.479,0,20,1,2,898
110.58,0,20,1,2,789
110.68,0,20,1,2,552
110.78,0,20,1,0,463
110.88,0,20,1,0,269
110.98,0,20,1,0,60
111.079,0,20,1,0,15
111.181,0,20,1,3,4
111.28,0,20,1,3,0
111.38,0,20,1,3,0
111.479,0,20,1,3,0
111.579,0,20,1,3,0
111.68,0,20,1,3,0
111.78,0,20,1,3,0
111.88,0,20,1,3,0
111.98,0,20,1,3,0
112.079,0,20,1,3,0
112.179,0,20,1,3,0
112.28,0,20,1,3,0
112.38,0,20,1,3,0
112.479,0,20,1,3,0
112.58,0,20,1,3,0
112.68,0,20,1,3,0
112.78,0,20,1,3,0
112.88,0,20,1,3,0
112.979,0,20,1,3,0
113.079,0,20,1,3,0
113.179,0,20,1,3,0
113.281,0,20,1,3,0
113.379,0,20,1,3,0
113.48,0,20,1,3,0
113.58,0,20,1,3,0
113.68,0,20,1,3,0
113.78,0,20,1,3,0
113.88,0,20,1,3,0
113.98,0,20,1,3,0
114.08,0,20,1,3,0
114.18,0,20,1,3,0
114.28,0,20,1,3,0
114.38,0,20,1,3,0
114.48,0,20,1,3,0
114.58,0,20,1,3,0
114.68,0,20,1,3,0
114.78,0,20,1,3,0
114.88,0,20,1,3,0
114.98,0,20,1,3,0
115.08,0,20,1,3,0
115.17,0,20,1,3,0
115.231,0,20,1,3,0
115.331,1000,20,1,3,20
115.432,1000,20,1,3,233
115.53,1000,20,1,3,552
115.631,1000,20,1,3,901
115.73,1000,20,1,0,989
115.83,1000,20,1,1,1000
115.931,1000,20,1,1,1000
116.031,1000,20,1,1,1000
116.131,1000,20,1,1,1000
116.231,1000,20,1,1,1000
116.33,1000,20,1,1,1000
116.431,1000,20,1,1,1000
116.531,1000,20,1,1,1000
116.631,1000,20,1,1,1000
116.731,1000,20,1,1,1000
116.83,1000,20,1,1,1000
116.93,1000,20,1,1,1000
117.031,1000,20,1,1,1000
117.13,1000,20,1,1,1000
117.23,1000,20,1,1,1000
117.33,1000,20,1,1,1000
117.431,1000,20,1,1,1000
117.53,1000,20,1,1,1000
117.631,1000,20,1,1,1000
117.73,1000,20,1,1,1000
117.831,1000,20,1,1,1000
117.931,1000,20,1,1,1000
118.032,1000,20,1,1,1000
118.131,1000,20,1,1,1000
118.231,1000,20,1,1,1000
118.33,1000,20,1,1,1000
118.43,1000,20,1,1,1000
118.53,1000,20,1,1,1000
118.631,1000,20,1,1,1000
118.731,1000,20,1,1,1000
118.83,1000,20,1,1,1000
118.93,1000,20,1,1,1000
119.032,1000,20,1,1,1000
119.13,1000,20,1,1,1000
119.23,1000,20,1,1,1000
119.331,1000,20,1,1,1000
119.431,1000,20,1,1,1000
119.531,1000,20,1,1,1000
119.63,1000,20,1,1,1000
119.73,1000,20,1,1,1000
119.83,1000,20,1,1,1000
119.931,1000,20,1,1,1000
120.031,1000,20,1,1,1000
120.13,1000,20,1,1,1000
120.231,1000,20,1,1,1000
120.331,1000,20,1,1,1000
120.431,1000,20,1,1,1000
120.531,1000,20,1,1,1000
120.631,1000,20,1,1,1000
120.731,1000,20,1,1,1000
120.831,1000,20,1,1,1000
120.931,1000,20,1,1,1000
121.031,1000,20,1,1,1000
121.131,1000,20,1,1,1000
121.23,1000,20,1,1,1000
121.331,1000,20,1,1,1000
121.429,1000,20,1,1,1000
121.531,1000,20,1,1,1000
121.63,1000,20,1,1,1000
121.731,1000,20,1,1,1000
121.83,1000,20,1,1,1000
121.931,1000,20,1,1,1000
122.03,1000,20,1,1,1000
122.13,1000,20,1,1,1000
122.231,1000,20,1,1,1000
122.332,1000,20,1,1,1000
122.431,1000,20,1,1,1000
122.53,1000,20,1,1,1000
122.63,1000,20,1,1,1000
122.73,1000,20,1,1,1000
122.83,1000,20,1,1,1000
122.931,1000,20,1,1,1000
123.031,1000,20,1,1,1000
123.131,1000,20,1,1,1000
123.231,1000,20,1,1,1000
123.33,1000,20,1,1,1000
123.43,1000,20,1,1,1000
123.531,1000,20,1,1,1000
123.631,1000,20,1,1,1000
123.73,1000,20,1,1,1000
123.831,1000,20,1,1,1000
123.93,1000,20,1,1,1000
124.031,1000,20,1,1,1000
124.13,1000,20,1,1,1000
124.23,1000,20,1,1,1000
124.33,1000,20,1,1,1000
124.431,1000,20,1,1,1000
124.531,1000,20,1,1,1000
124.631,1000,20,1,1,1000
124.73,1000,20,1,1,1000
124.831,1000,20,1,1,1000
124.931,1000,20,1,1,1000
125.031,1000,20,1,1,1000
125.13,1000,20,1,1,1000
125.231,1000,20,1,1,1000
125.33,1000,20,1,1,1000
125.431,1000,20,1,1,1000
125.53,1000,20,1,1,1000
125.631,1000,20,1,1,1000
125.73,1000,20,1,1,1000
125.83,1000,20,1,1,1000
125.931,1000,20,1,1,1000
126.033,1000,20,1,1,1000
126.13,1000,20,1,1,1000
126.231,1000,20,1,1,1000
126.331,1000,20,1,1,1000
126.43,1000,20,1,1,1000
126.531,1000,20,1,1,1000
126.63,1000,20,1,1,1000
126.731,1000,20,1,1,1000
126.831,1000,20,1,1,1000
126.931,1000,20,1,1,1000
127.03,1000,20,1,1,1000
127.131,1000,20,1,1,1000
127.231,1000,20,1,1,1000
127.331,1000,20,1,1,1000
127.431,1000,20,1,1,1000
127.53,1000,20,1,1,1000
127.63,1000,20,1,1,1000
127.731,1000,20,1,1,1000
127.83,1000,20,1,1,1000
127.93,1000,20,1,1,1000
128.031,1000,20,1,1,1000
128.131,1000,20,1,1,1000
128.231,1000,20,1,1,1000
128.331,1000,20,1,1,1000
128.43,1000,20,1,1,1000
128.531,1000,20,1,1,1000
128.63,1000,20,1,1,1000
128.73,1000,20,1,1,1000
128.831,1000,20,1,1,1000
128.93,1000,20,1,1,1000
129.031,1000,20,1,1,1000
129.131,1000,20,1,1,1000
129.23,1000,20,1,1,1000
129.331,1000,20,1,1,1000
129.43,1000,20,1,1,1000
129.531,1000,20,1,1,1000
129.63,1000,20,1,1,1000
129.731,1000,20,1,1,1000
129.831,1000,20,1,1,1000
129.93,1000,20,1,1,1000
130.03,1000,20,1,1,1000
130.13,1000,20,1,1,1000
130.231,1000,20,1,1,1000
130.329,1000,20,1,1,1000
130.43,1000,20,1,1,1000
130.531,1000,20,1,1,1000
130.631,1000,20,1,1,1000
130.731,1000,20,1,1,1000
130.831,1000,20,1,1,1000
130.93,1000,20,1,1,1000
131.03,1000,20,1,1,1000
131.131,1000,20,1,1,1000
131.231,1000,20,1,1,1000
131.33,1000,20,1,1,1000
131.431,1000,20,1,1,1000
131.532,1000,20,1,1,1000
131.631,1000,20,1,1,1000
131.73,1000,20,1,1,1000
131.831,1000,20,1,1,1000
131.931,1000,20,1,1,1000
132.032,1000,20,1,1,1000
132.135,1000,20,1,1,1000
132.231,1000,20,1,1,1000
132.331,1000,20,1,1,1000
132.431,1000,20,1,1,1000
132.531,1000,20,1,1,1000
132.632,1000,20,1,1,1000
132.73,1000,20,1,1,1000
132.834,1000,20,1,1,1000
132.935,1000,20,1,1,1000
133.031,1000,20,1,1,1000
133.131,1000,20,1,1,1000
133.23,1000,20,1,1,1000
133.331,1000,20,1,1,1000
133.44,1000,20,1,1,1000
133.53,1000,20,1,1,1000
133.631,1000,20,1,1,1000
133.732,1000,20,1,1,1000
133.841,1000,20,1,1,1000
133.946,1000,20,1,1,1000
134.033,1000,20,1,1,1000
134.131,1000,20,1,1,1000
134.23,1000,20,1,1,1000
134.33,1000,20,1,1,1000
134.43,1000,20,1,1,1000
134.53,1000,20,1,1,1000
134.631,1000,20,1,1,1000
134.73,1000,20,1,1,1000
134.83,1000,20,1,1,1000
134.932,1000,20,1,1,1000
135.031,1000,20,1,1,1000
135.131,1000,20,1,1,1000
135.23,1000,20,1,1,1000
135.33,1000,20,1,1,1000
135.431,1000,20,1,1,1000
135.531,1000,20,1,1,1000
135.631,1000,20,1,1,1000
135.731,1000,20,1,1,1000
135.83,1000,20,1,1,1000
135.93,1000,20,1,1,1000
136.031,1000,20,1,1,1000
136.13,1000,20,1,1,1000
136.231,1000,20,1,1,1000
136.332,1000,20,1,1,1000
136.43,1000,20,1,1,1000
136.53,1000,20,1,1,1000
136.631,1000,20,1,1,1000
136.73,1000,20,1,1,1000
136.83,1000,20,1,1,1000
136.931,1000,20,1,1,1000
137.031,1000,20,1,1,1000
137.13,1000,20,1,1,1000
137.23,1000,20,1,1,1000
137.33,1000,20,1,1,1000
137.431,1000,20,1,1,1000
137.531,1000,20,1,1,1000
137.63,1000,20,1,1,1000
137.731,1000,20,1,1,1000
137.831,1000,20,1,1,1000
137.93,1000,20,1,1,1000
138.031,1000,20,1,1,1000
138.13,1000,20,1,1,1000
138.23,1000,20,1,1,1000
138.33,1000,20,1,1,1000
138.431,1000,20,1,1,1000
138.531,1000,20,1,1,1000
138.631,1000,20,1,1,1000
138.73,1000,20,1,1,1000
138.83,1000,20,1,1,1000
138.93,1000,20,1,1,1000
139.031,1000,20,1,1,1000
139.13,1000,20,1,1,1000
139.23,1000,20,1,1,1000
139.33,1000,20,1,1,1000
139.43,1000,20,1,1,1000
139.53,1000,20,1,1,1000
139.631,1000,20,1,1,1000
139.731,1000,20,1,1,1000
139.831,1000,20,1,1,1000
139.931,1000,20,1,1,1000
140.03,1000,20,1,1,1000
140.131,1000,20,1,1,1000
140.231,1000,20,1,1,1000
140.33,1000,20,1,1,1000
140.43,1000,20,1,1,1000
140.53,1000,20,1,1,1000
140.63,1000,20,1,1,1000
140.73,1000,20,1,1,1000
140.83,1000,20,1,1,1000
140.93,1000,20,1,1,1000
141.03,1000,20,1,1,1000
141.13,1000,20,1,1,1000
141.231,1000,20,1,1,1000
141.33,1000,20,1,1,1000
141.43,1000,20,1,1,1000
141.53,1000,20,1,1,1000
141.63,1000,20,1,1,1000
141.731,1000,20,1,1,1000
141.844,1000,20,1,1,1000
141.934,1000,20,1,1,1000
142.032,1000,20,1,1,1000
142.131,1000,20,1,1,1000
142.234,1000,20,1,1,1000
142.334,1000,20,1,1,1000
142.431,1000,20,1,1,1000
142.53,1000,20,1,1,1000
142.63,1000,20,1,1,1000
142.731,1000,20,1,1,1000
142.83,1000,20,1,1,1000
142.93,1000,20,1,1,1000
143.031,1000,20,1,1,1000
143.13,1000,20,1,1,1000
143.231,1000,20,1,1,1000
143.33,1000,20,1,1,1000
143.431,1000,20,1,1,1000
143.531,1000,20,1,1,1000
143.631,1000,20,1,1,1000
143.731,1000,20,1,1,1000
143.83,1000,20,1,1,1000
143.931,1000,20,1,1,1000
144.032,1000,20,1,1,1000
144.131,1000,20,1,1,1000
144.231,1000,20,1,1,1000
144.332,1000,20,1,1,1000
144.43,1000,20,1,1,1000
144.531,1000,20,1,1,1000
144.631,1000,20,1,1,1000
144.754,1000,20,1,1,1000
144.832,1000,20,1,1,1000
144.943,1000,20,1,1,1000
145.035,1000,20,1,1,1000
145.134,1000,20,1,1,1000
145.241,1000,20,1,1,1000
145.334,1000,20,1,1,1000
145.432,1000,20,1,1,1000
145.533,1000,20,1,1,1000
145.634,1000,20,1,1,1000
145.732,1000,20,1,1,1000
145.834,1000,20,1,1,1000
145.934,1000,20,1,1,1000
146.03,1000,20,1,1,1000
146.132,1000,20,1,1,1000
146.232,1000,20,1,1,1000
146.335,1000,20,1,1,1000
146.432,1000,20,1,1,1000
146.532,1000,20,1,1,1000
146.634,1000,20,1,1,1000
146.734,1000,20,1,1,1000
146.833,1000,20,1,1,1000
146.932,1000,20,1,1,1000
147.031,1000,20,1,1,1000
147.131,1000,20,1,1,1000
147.232,1000,20,1,1,1000
147.332,1000,20,1,1,1000
147.422,1000,20,1,1,1000
147.466,1000,20,1,1,1000
147.568,1000,20,1,1,1000
147.666,1000,20,1,1,1000
147.766,1000,20,1,1,1000
147.865,1000,20,1,1,1000
147.965,1000,20,1,1,1000
148.067,1000,20,1,1,1000
148.165,1000,20,1,1,1000
148.265,1000,20,1,1,1000
148.365,1000,20,1,1,1000
148.466,1000,20,1,1,1000
148.567,1000,20,1,1,1000
148.665,1000,20,1,1,1000
148.766,1000,20,1,1,1000
148.865,1000,20,1,1,1000
148.965,1000,20,1,1,1000
149.065,1000,20,1,1,1000
149.165,1000,20,1,1,1000
149.265,1000,20,1,1,1000
149.365,1000,20,1,1,1000
149.466,1000,20,1,1,1000
149.566,1000,20,1,1,1000
149.666,1000,20,1,1,1000
149.765,1000,20,1,1,1000
149.864,1000,20,1,1,1000
149.965,1000,20,1,1,1000
150.064,1000,20,1,1,1000
150.165,1000,20,1,1,1000
150.266,1000,20,1,1,1000
150.366,1000,20,1,1,1000
150.467,1000,20,1,1,1000
150.57,1000,20,1,1,1000
150.667,1000,20,1,1,1000
150.808,1000,20,1,1,1000
150.88,1000,20,1,1,1000
150.979,1000,20,1,1,1000
151.067,1000,20,1,1,1000
151.168,1000,20,1,1,1000
151.304,1000,20,1,1,1000
151.381,1000,20,1,1,1000
151.467,1000,20,1,1,1000
151.567,1000,20,1,1,1000
151.673,1000,20,1,1,1000
151.768,1000,20,1,1,1000
151.865,1000,20,1,1,1000
151.966,1000,20,1,1,1000
152.066,1000,20,1,1,1000
152.166,1000,20,1,1,1000
152.265,1000,20,1,1,1000
152.365,1000,20,1,1,1000
152.467,1000,20,1,1,1000
152.565,1000,20,1,1,1000
152.665,1000,20,1,1,1000
152.764,1000,20,1,1,1000
152.864,1000,20,1,1,1000
152.965,1000,20,1,1,1000
153.065,1000,20,1,1,1000
153.165,1000,20,1,1,1000
153.265,1000,20,1,1,1000
153.365,1000,20,1,1,1000
153.465,1000,20,1,1,1000
153.566,1000,20,1,1,1000
153.666,1000,20,1,1,1000
153.766,1000,20,1,1,1000
153.865,1000,20,1,1,1000
153.965,1000,20,1,1,1000
154.065,1000,20,1,1,1000
154.165,1000,20,1,1,1000
154.265,1000,20,1,1,1000
154.366,1000,20,1,1,1000
154.467,1000,20,1,1,1000
154.565,1000,20,1,1,1000
154.665,1000,20,1,1,1000
154.765,1000,20,1,1,1000
154.865,1000,20,1,1,1000
154.965,1000,20,1,1,1000
155.065,1000,20,1,1,1000
155.165,1000,20,1,1,1000
155.265,1000,20,1,1,1000
155.366,1000,20,1,1,1000
155.465,1000,20,1,1,1000
155.564,1000,20,1,1,1000
155.665,1000,20,1,1,1000
155.765,1000,20,1,1,1000
155.865,1000,20,1,1,1000
155.966,1000,20,1,1,1000
156.065,1000,20,1,1,1000
156.165,1000,20,1,1,1000
156.265,1000,20,1,1,1000
156.365,1000,20,1,1,1000
156.465,1000,20,1,1,1000
156.565,1000,20,1,1,1000
156.665,1000,20,1,1,1000
156.765,1000,20,1,1,1000
156.864,1000,20,1,1,1000
156.964,1000,20,1,1,1000
157.065,1000,20,1,1,1000
157.164,1000,20,1,1,1000
157.263,1000,20,1,1,1000
157.365,1000,20,1,1,1000
157.465,1000,20,1,1,1000
157.564,1000,20,1,1,1000
157.665,1000,20,1,1,1000
157.765,1000,20,1,1,1000
157.865,1000,20,1,1,1000
157.964,1000,20,1,1,1000
158.065,1000,20,1,1,1000
158.247,1000,20,1,1,1000
158.301,1000,20,1,1,1000
158.366,1000,20,1,1,1000
158.466,1000,20,1,1,1000
158.565,1000,20,1,1,1000
158.665,1000,20,1,1,1000
158.765,1000,20,1,1,1000
158.865,1000,20,1,1,1000
158.964,1000,20,1,1,1000
159.064,1000,20,1,1,1000
159.164,1000,20,1,1,1000
159.274,1000,20,1,1,1000
159.369,1000,20,1,1,1000
159.469,1000,20,1,1,1000
159.566,1000,20,1,1,1000
159.666,1000,20,1,1,1000
159.765,1000,20,1,1,1000
159.866,1000,20,1,1,1000
159.966,1000,20,1,1,1000
160.066,1000,20,1,1,1000
160.166,1000,20,1,1,1000
160.267,1000,20,1,1,1000
160.365,1000,20,1,1,1000
160.465,1000,20,1,1,1000
160.566,1000,20,1,1,1000
160.665,1000,20,1,1,1000
160.765,1000,20,1,1,1000
160.865,1000,20,1,1,1000
160.964,1000,20,1,1,1000
161.065,1000,20,1,1,1000
161.167,1000,20,1,1,1000
161.265,1000,20,1,1,1000
161.366,1000,20,1,1,1000
161.466,1000,20,1,1,1000
161.566,1000,20,1,1,1000
161.666,1000,20,1,1,1000
161.765,1000,20,1,1,1000
161.866,1000,20,1,1,1000
161.967,1000,20,1,1,1000
162.069,1000,20,1,1,1000
162.165,1000,20,1,1,1000
162.265,1000,20,1,1,1000
162.365,1000,20,1,1,1000
162.465,1000,20,1,1,1000
162.566,1000,20,1,1,1000
162.665,1000,20,1,1,1000
162.765,1000,20,1,1,1000
162.865,1000,20,1,1,1000
162.965,1000,20,1,1,1000
163.066,1000,20,1,1,1000
163.166,1000,20,1,1,1000
163.265,1000,20,1,1,1000
163.366,1000,20,1,1,1000
163.465,1000,20,1,1,1000
163.564,1000,20,1,1,1000
163.665,1000,20,1,1,1000
163.765,1000,20,1,1,1000
163.865,1000,20,1,1,1000
163.965,1000,20,1,1,1000
164.066,1000,20,1,1,1000
164.165,1000,20,1,1,1000
164.265,1000,20,1,1,1000
164.364,1000,20,1,1,1000
164.464,1000,20,1,1,1000
164.565,1000,20,1,1,1000
164.665,1000,20,1,1,1000
164.765,1000,20,1,1,1000
164.865,1000,20,1,1,1000
164.967,1000,20,1,1,1000
165.066,1000,20,1,1,1000
165.165,1000,20,1,1,1000
165.266,1000,20,1,1,1000
165.367,1000,20,1,1,1000
165.465,1000,20,1,1,1000
165.565,1000,20,1,1,1000
165.666,1000,20,1,1,1000
165.765,1000,20,1,1,1000
165.866,1000,20,1,1,1000
165.967,1000,20,1,1,1000
166.068,1000,20,1,1,1000
166.172,1000,20,1,1,1000
166.266,1000,20,1,1,1000
166.366,1000,20,1,1,1000
166.466,1000,20,1,1,1000
166.565,1000,20,1,1,1000
166.665,1000,20,1,1,1000
166.765,1000,20,1,1,1000
166.865,1000,20,1,1,1000
166.968,1000,20,1,1,1000
167.066,1000,20,1,1,1000
167.166,1000,20,1,1,1000
167.266,1000,20,1,1,1000
167.365,1000,20,1,1,1000
167.465,1000,20,1,1,1000
167.567,1000,20,1,1,1000
167.666,1000,20,1,1,1000
167.766,1000,20,1,1,1000
167.865,1000,20,1,1,1000
167.966,1000,20,1,1,1000
168.066,1000,20,1,1,1000
168.165,1000,20,1,1,1000
168.265,1000,20,1,1,1000
168.365,1000,20,1,1,1000
168.465,1000,20,1,1,1000
168.565,1000,20,1,1,1000
168.664,1000,20,1,1,1000
168.765,1000,20,1,1,1000
168.865,1000,20,1,1,1000
168.965,1000,20,1,1,1000
169.065,1000,20,1,1,1000
169.165,1000,20,1,1,1000
169.265,1000,20,1,1,1000
169.364,1000,20,1,1,1000
169.465,1000,20,1,1,1000
169.565,1000,20,1,1,1000
169.665,1000,20,1,1,1000
169.764,1000,20,1,1,1000
169.866,1000,20,1,1,1000
169.966,1000,20,1,1,1000
170.065,1000,20,1,1,1000
170.164,1000,20,1,1,1000
170.265,1000,20,1,1,1000
170.366,1000,20,1,1,1000
170.465,1000,20,1,1,1000
170.565,1000,20,1,1,1000
170.665,1000,20,1,1,1000
170.765,1000,20,1,1,1000
170.865,1000,20,1,1,1000
170.965,1000,20,1,1,1000
171.065,1000,20,1,1,1000
171.165,1000,20,1,1,1000
171.264,1000,20,1,1,1000
171.365,1000,20,1,1,1000
171.465,1000,20,1,1,1000
171.566,1000,20,1,1,1000
171.665,1000,20,1,1,1000
171.765,1000,20,1,1,1000
171.865,1000,20,1,1,1000
171.965,1000,20,1,1,1000
172.065,1000,20,1,1,1000
172.164,1000,20,1,1,1000
172.265,1000,20,1,1,1000
172.364,1000,20,1,1,1000
172.465,1000,20,1,1,1000
172.565,1000,20,1,1,1000
172.664,1000,20,1,1,1000
172.765,1000,20,1,1,1000
172.865,1000,20,1,1,1000
172.964,1000,20,1,1,1000
173.064,1000,20,1,1,1000
173.165,1000,20,1,1,1000
173.265,1000,20,1,1,1000
173.364,1000,20,1,1,1000
173.465,1000,20,1,1,1000
173.565,1000,20,1,1,1000
173.666,1000,20,1,1,1000
173.765,1000,20,1,1,1000
173.865,1000,20,1,1,1000
173.965,1000,20,1,1,1000
174.066,1000,20,1,1,1000
174.165,1000,20,1,1,1000
174.264,1000,20,1,1,1000
174.366,1000,20,1,1,1000
174.465,1000,20,1,1,1000
174.565,1000,20,1,1,1000
174.664,1000,20,1,1,1000
174.765,1000,20,1,1,1000
174.865,1000,20,1,1,1000
174.964,1000,20,1,1,1000
175.065,1000,20,1,1,1000
175.164,1000,20,1,1,1000
175.265,1000,20,1,1,1000
175.388,1000,20,1,1,1000
175.466,1000,20,1,1,1000
175.566,1000,20,1,1,1000
175.666,1000,20,1,1,1000
175.765,1000,20,1,1,1000
175.866,1000,20,1,1,1000
175.965,1000,20,1,1,1000
176.065,1000,20,1,1,1000
176.165,1000,20,1,1,1000
176.265,1000,20,1,1,1000
176.365,1000,20,1,1,1000
176.465,1000,20,1,1,1000
176.565,1000,20,1,1,1000
176.665,1000,20,1,1,1000
176.765,1000,20,1,1,1000
176.865,1000,20,1,1,1000
176.965,1000,20,1,1,1000
177.065,1000,20,1,1,1000
177.165,1000,20,1,1,1000
177.265,1000,20,1,1,1000
177.365,1000,20,1,1,1000
177.465,1000,20,1,1,1000
177.565,1000,20,1,1,1000
177.665,1000,20,1,1,1000
177.765,1000,20,1,1,1000
177.866,1000,20,1,1,1000
177.964,1000,20,1,1,1000
178.065,1000,20,1,1,1000
178.164,1000,20,1,1,1000
178.265,1000,20,1,1,1000
178.365,1000,20,1,1,1000
178.465,1000,20,1,1,1000
178.565,1000,20,1,1,1000
178.665,1000,20,1,1,1000
178.766,1000,20,1,1,1000
178.865,1000,20,1,1,1000
178.966,1000,20,1,1,1000
179.064,1000,20,1,1,1000
