t_recv_s,t_stamp_s,phase,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,pos1_deg,pos2_deg,pos3_deg,pos4_deg,pos5_deg,pos6_deg,vel1_dps,vel2_dps,vel3_dps,vel4_dps,vel5_dps,vel6_dps
10.0548,1790114445.0234,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0100,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.1722,1790114445.1409,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.2859,1790114445.2545,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0200,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.4106,1790114445.3791,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.5389,1790114445.5075,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0100,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.6672,1790114445.6358,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.7771,1790114445.7457,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.8985,1790114445.8668,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0000,0.0100,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.0203,1790114445.9889,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.1299,1790114446.0986,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0100,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.2400,1790114446.2086,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0200,-49.9700,-60.0100,0.0100,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.3469,1790114446.3151,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0200,-49.9700,-60.0100,0.0000,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.4528,1790114446.4213,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0100,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.5668,1790114446.5351,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0100,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.6803,1790114446.6487,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0200,-49.9700,-60.0100,0.0100,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.7940,1790114446.7626,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.9151,1790114446.8835,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0400,-49.9700,-60.0100,0.0000,-39.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12.0319,1790114447.0005,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0000,0.0100,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12.1461,1790114447.1146,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0400,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12.2630,1790114447.2317,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12.3814,1790114447.3499,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0000,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12.4951,1790114447.4636,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12.6162,1790114447.5848,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12.7334,1790114447.7020,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0200,-49.9700,-60.0100,0.0100,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12.8434,1790114447.8119,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0400,-49.9800,-60.0100,0.0100,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12.9610,1790114447.9294,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9600,-60.0000,0.0000,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13.0713,1790114448.0395,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13.1882,1790114448.1567,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0200,-49.9600,-60.0100,0.0100,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13.3131,1790114448.2813,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0100,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13.4374,1790114448.4059,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13.5621,1790114448.5306,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0200,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13.6830,1790114448.6516,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13.8016,1790114448.7701,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
